CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17536.0,177,1,76.5,2,1,1,4,Inactive / Low Frequency
12809.0,177,1,489.31,2,1,3,6,Inactive / Low Frequency
18165.0,177,1,302.46000000000004,2,1,2,5,Inactive / Low Frequency
13343.0,177,1,353.43,2,1,2,5,Inactive / Low Frequency
14222.0,177,1,683.17,2,1,3,6,Inactive / Low Frequency
13476.0,178,2,1238.47,2,2,4,8,Inactive / Low Frequency
17749.0,178,2,674.52,2,2,3,7,Inactive / Low Frequency
17179.0,178,3,711.79,2,3,3,8,Regular
15912.0,178,2,264.62,2,2,2,6,Inactive / Low Frequency
17795.0,179,2,342.83,2,2,2,6,Inactive / Low Frequency
15069.0,179,1,1109.53,2,1,4,7,Inactive / Low Frequency
13080.0,179,1,58.08,2,1,1,4,Inactive / Low Frequency
12732.0,179,1,236.26000000000002,2,1,1,4,Inactive / Low Frequency
14573.0,179,9,1639.82,2,4,4,10,Risk of Churn
17349.0,179,1,98.25,2,1,1,4,Inactive / Low Frequency
13936.0,179,1,376.58,2,1,2,5,Inactive / Low Frequency
13663.0,179,1,189.47,2,1,1,4,Inactive / Low Frequency
14823.0,180,3,321.43,1,3,2,6,Regular
14450.0,180,3,483.25,1,3,2,6,Regular
18281.0,180,1,80.82,1,1,1,3,Inactive / Low Frequency
17234.0,182,1,149.89000000000001,1,1,1,3,Inactive / Low Frequency
16581.0,182,1,105.84,1,1,1,3,Inactive / Low Frequency
15098.0,182,3,39916.5,1,3,5,9,Regular
13686.0,182,1,72.0,1,1,1,3,Inactive / Low Frequency
13533.0,182,3,269.09,1,3,2,6,Regular
16614.0,182,1,506.19,1,1,3,5,Inactive / Low Frequency
16113.0,183,1,161.38,1,1,1,3,Inactive / Low Frequency
13811.0,183,3,814.5,1,3,3,7,Regular
14231.0,183,3,925.71,1,3,3,7,Regular
14241.0,183,1,213.70000000000002,1,1,1,3,Inactive / Low Frequency
13900.0,183,3,740.95,1,3,3,7,Regular
15780.0,183,3,475.28000000000003,1,3,2,6,Regular
14501.0,183,2,251.21,1,2,2,5,Inactive / Low Frequency
17409.0,184,2,771.85,1,2,3,6,Inactive / Low Frequency
12383.0,184,5,1850.56,1,4,4,9,Risk of Churn
14622.0,184,1,320.58000000000004,1,1,2,4,Inactive / Low Frequency
16832.0,184,3,199.15,1,3,1,5,Regular
15609.0,184,1,298.48,1,1,2,4,Inactive / Low Frequency
16955.0,184,4,518.67,1,3,3,7,Regular
13466.0,184,1,307.9,1,1,2,4,Inactive / Low Frequency
17124.0,185,1,294.24,1,1,2,4,Inactive / Low Frequency
18072.0,185,1,247.44,1,1,1,3,Inactive / Low Frequency
17874.0,185,6,683.46,1,4,3,8,Risk of Churn
14375.0,185,1,235.56,1,1,1,3,Inactive / Low Frequency
12891.0,185,3,331.0,1,3,2,6,Regular
12868.0,185,6,1607.0600000000002,1,4,4,9,Risk of Churn
17707.0,185,2,152.4,1,2,1,4,Inactive / Low Frequency
14867.0,185,3,710.28,1,3,3,7,Regular
17854.0,185,2,311.26,1,2,2,5,Inactive / Low Frequency
17026.0,185,2,154.82999999999998,1,2,1,4,Inactive / Low Frequency
13395.0,185,1,307.72,1,1,2,4,Inactive / Low Frequency
17987.0,185,1,198.57,1,1,1,3,Inactive / Low Frequency
14542.0,185,1,103.25,1,1,1,3,Inactive / Low Frequency
16611.0,186,1,129.49,1,1,1,3,Inactive / Low Frequency
15852.0,186,2,160.71,1,2,1,4,Inactive / Low Frequency
15386.0,186,1,394.14,1,1,2,4,Inactive / Low Frequency
12802.0,186,1,427.58,1,1,2,4,Inactive / Low Frequency
16849.0,186,1,124.57,1,1,1,3,Inactive / Low Frequency
16520.0,186,3,1046.57,1,3,4,8,Regular
12468.0,187,2,729.5400000000001,1,2,3,6,Inactive / Low Frequency
14682.0,187,2,52.0,1,2,1,4,Inactive / Low Frequency
16883.0,187,2,272.48,1,2,2,5,Inactive / Low Frequency
17708.0,187,2,263.33,1,2,2,5,Inactive / Low Frequency
14512.0,187,2,275.28,1,2,2,5,Inactive / Low Frequency
13682.0,187,1,59.5,1,1,1,3,Inactive / Low Frequency
16963.0,187,1,110.55000000000001,1,1,1,3,Inactive / Low Frequency
13294.0,189,2,873.74,1,2,3,6,Inactive / Low Frequency
15405.0,189,1,349.1,1,1,2,4,Inactive / Low Frequency
15508.0,189,6,1000.27,1,4,4,9,Risk of Churn
16230.0,189,2,542.03,1,2,3,6,Inactive / Low Frequency
13885.0,189,2,506.8,1,2,3,6,Inactive / Low Frequency
16967.0,189,1,319.02,1,1,2,4,Inactive / Low Frequency
16659.0,189,1,39.12,1,1,1,3,Inactive / Low Frequency
12601.0,189,5,577.0600000000001,1,4,3,8,Risk of Churn
16117.0,189,1,232.21,1,1,1,3,Inactive / Low Frequency
15918.0,190,2,334.23,1,2,2,5,Inactive / Low Frequency
17900.0,190,2,112.19999999999999,1,2,1,4,Inactive / Low Frequency
17531.0,190,1,296.7,1,1,2,4,Inactive / Low Frequency
16529.0,190,1,455.25,1,1,2,4,Inactive / Low Frequency
15658.0,190,5,1024.1000000000001,1,4,4,9,Risk of Churn
14453.0,190,1,119.93,1,1,1,3,Inactive / Low Frequency
14377.0,191,2,617.05,1,2,3,6,Inactive / Low Frequency
16424.0,191,1,133.56,1,1,1,3,Inactive / Low Frequency
17472.0,191,3,697.54,1,3,3,7,Regular
13475.0,191,4,1431.78,1,3,4,8,Regular
15643.0,191,3,664.0,1,3,3,7,Regular
13062.0,191,1,346.98,1,1,2,4,Inactive / Low Frequency
18231.0,192,5,2071.77,1,4,5,10,Risk of Churn
16483.0,192,1,139.35,1,1,1,3,Inactive / Low Frequency
18190.0,192,2,284.46000000000004,1,2,2,5,Inactive / Low Frequency
17454.0,192,4,517.53,1,3,3,7,Regular
13070.0,192,1,228.8,1,1,1,3,Inactive / Low Frequency
12790.0,192,1,324.92,1,1,2,4,Inactive / Low Frequency
16810.0,192,1,309.54,1,1,2,4,Inactive / Low Frequency
13398.0,192,1,457.34,1,1,2,4,Inactive / Low Frequency
15925.0,194,1,207.15,1,1,1,3,Inactive / Low Frequency
15897.0,194,2,208.59,1,2,1,4,Inactive / Low Frequency
12426.0,194,1,582.73,1,1,3,5,Inactive / Low Frequency
16889.0,194,3,1578.67,1,3,4,8,Regular
17152.0,194,3,1689.5,1,3,4,8,Regular
17051.0,194,1,240.89000000000001,1,1,1,3,Inactive / Low Frequency
16567.0,194,2,865.6,1,2,3,6,Inactive / Low Frequency
12999.0,196,3,455.88,1,3,2,6,Regular
16275.0,196,1,559.87,1,1,3,5,Inactive / Low Frequency
16323.0,196,1,207.50000000000003,1,1,1,3,Inactive / Low Frequency
14280.0,196,1,134.04,1,1,1,3,Inactive / Low Frequency
16034.0,196,3,437.7,1,3,2,6,Regular
14625.0,196,2,899.63,1,2,3,6,Inactive / Low Frequency
15104.0,196,2,993.54,1,2,4,7,Inactive / Low Frequency
14828.0,196,3,2139.76,1,3,5,9,Regular
13135.0,196,1,3096.0,1,1,5,7,Inactive / Low Frequency
17550.0,197,3,267.16,1,3,2,6,Regular
16838.0,197,2,588.85,1,2,3,6,Inactive / Low Frequency
14816.0,197,1,271.85,1,1,2,4,Inactive / Low Frequency
14740.0,197,3,1448.21,1,3,4,8,Regular
16449.0,197,2,707.69,1,2,3,6,Inactive / Low Frequency
12974.0,197,1,144.8,1,1,1,3,Inactive / Low Frequency
16356.0,197,3,211.77,1,3,1,5,Regular
12547.0,197,2,207.79999999999998,1,2,1,4,Inactive / Low Frequency
14705.0,198,1,179.0,1,1,1,3,Inactive / Low Frequency
16763.0,198,1,611.85,1,1,3,5,Inactive / Low Frequency
16448.0,198,1,182.99,1,1,1,3,Inactive / Low Frequency
17770.0,198,5,1143.27,1,4,4,9,Risk of Churn
15882.0,198,4,516.36,1,3,3,7,Regular
14009.0,198,2,695.61,1,2,3,6,Inactive / Low Frequency
14985.0,198,2,292.01,1,2,2,5,Inactive / Low Frequency
17955.0,198,4,557.3,1,3,3,7,Regular
18202.0,199,3,1396.99,1,3,4,8,Regular
15042.0,199,1,135.93,1,1,1,3,Inactive / Low Frequency
15314.0,199,1,327.97,1,1,2,4,Inactive / Low Frequency
17375.0,199,3,400.1,1,3,2,6,Regular
13479.0,200,2,300.95,1,2,2,5,Inactive / Low Frequency
13223.0,200,2,163.20000000000002,1,2,1,4,Inactive / Low Frequency
17715.0,200,1,326.4,1,1,2,4,Inactive / Low Frequency
13339.0,200,1,860.12,1,1,3,5,Inactive / Low Frequency
14817.0,200,2,1110.34,1,2,4,7,Inactive / Low Frequency
13737.0,200,1,339.59999999999997,1,1,2,4,Inactive / Low Frequency
15292.0,201,1,178.39,1,1,1,3,Inactive / Low Frequency
15705.0,201,1,143.1,1,1,1,3,Inactive / Low Frequency
17176.0,201,1,306.13,1,1,2,4,Inactive / Low Frequency
15724.0,201,2,218.25,1,2,1,4,Inactive / Low Frequency
14195.0,201,2,1012.0,1,2,4,7,Inactive / Low Frequency
13227.0,201,1,257.7,1,1,2,4,Inactive / Low Frequency
14647.0,201,1,236.04000000000002,1,1,1,3,Inactive / Low Frequency
17455.0,203,1,131.7,1,1,1,3,Inactive / Low Frequency
13391.0,203,1,59.8,1,1,1,3,Inactive / Low Frequency
13243.0,203,1,585.12,1,1,3,5,Inactive / Low Frequency
18048.0,203,2,172.29000000000002,1,2,1,4,Inactive / Low Frequency
16226.0,203,3,255.12,1,3,2,6,Regular
15648.0,204,2,639.5,1,2,3,6,Inactive / Low Frequency
12353.0,204,1,89.0,1,1,1,3,Inactive / Low Frequency
17871.0,204,1,155.9,1,1,1,3,Inactive / Low Frequency
17245.0,204,1,171.45,1,1,1,3,Inactive / Low Frequency
13887.0,204,1,349.55,1,1,2,4,Inactive / Low Frequency
14896.0,204,2,468.77000000000004,1,2,2,5,Inactive / Low Frequency
14442.0,204,2,1589.82,1,2,4,7,Inactive / Low Frequency
12897.0,204,2,216.5,1,2,1,4,Inactive / Low Frequency
12690.0,205,1,389.01,1,1,2,4,Inactive / Low Frequency
17556.0,205,1,157.9,1,1,1,3,Inactive / Low Frequency
14620.0,205,2,412.78000000000003,1,2,2,5,Inactive / Low Frequency
13659.0,205,2,1563.0,1,2,4,7,Inactive / Low Frequency
13572.0,205,1,1384.25,1,1,4,6,Inactive / Low Frequency
13531.0,205,2,483.8,1,2,2,5,Inactive / Low Frequency
13976.0,206,1,357.98,1,1,2,4,Inactive / Low Frequency
14320.0,206,2,477.79,1,2,2,5,Inactive / Low Frequency
17504.0,206,9,2997.0299999999997,1,4,5,10,Risk of Churn
14489.0,207,1,463.38,1,1,2,4,Inactive / Low Frequency
14888.0,207,1,369.2,1,1,2,4,Inactive / Low Frequency
15813.0,207,2,1303.9099999999999,1,2,4,7,Inactive / Low Frequency
14689.0,208,1,112.8,1,1,1,3,Inactive / Low Frequency
15333.0,208,1,1028.56,1,1,4,6,Inactive / Low Frequency
17263.0,208,1,63.440000000000005,1,1,1,3,Inactive / Low Frequency
14873.0,210,1,519.68,1,1,3,5,Inactive / Low Frequency
12770.0,210,1,1351.45,1,1,4,6,Inactive / Low Frequency
12857.0,210,2,1106.4,1,2,4,7,Inactive / Low Frequency
16244.0,211,2,1522.75,1,2,4,7,Inactive / Low Frequency
12976.0,211,1,738.6,1,1,3,5,Inactive / Low Frequency
12590.0,211,2,9864.26,1,2,5,8,Inactive / Low Frequency
16006.0,211,1,101.4,1,1,1,3,Inactive / Low Frequency
17970.0,211,1,562.79,1,1,3,5,Inactive / Low Frequency
16943.0,211,3,816.73,1,3,3,7,Regular
12625.0,211,2,2683.82,1,2,5,8,Inactive / Low Frequency
13837.0,211,2,266.59000000000003,1,2,2,5,Inactive / Low Frequency
14000.0,211,1,635.66,1,1,3,5,Inactive / Low Frequency
16116.0,211,1,612.78,1,1,3,5,Inactive / Low Frequency
14988.0,211,1,334.54,1,1,2,4,Inactive / Low Frequency
18218.0,211,2,641.92,1,2,3,6,Inactive / Low Frequency
13235.0,212,1,1031.07,1,1,4,6,Inactive / Low Frequency
15729.0,212,1,85.0,1,1,1,3,Inactive / Low Frequency
13052.0,212,1,348.15000000000003,1,1,2,4,Inactive / Low Frequency
15732.0,212,2,294.12,1,2,2,5,Inactive / Low Frequency
17889.0,212,2,201.37,1,2,1,4,Inactive / Low Frequency
15079.0,212,4,895.61,1,3,3,7,Regular
14920.0,212,2,977.77,1,2,4,7,Inactive / Low Frequency
18133.0,212,1,931.4999999999999,1,1,3,5,Inactive / Low Frequency
17597.0,213,1,2044.3700000000001,1,1,4,6,Inactive / Low Frequency
16306.0,213,6,632.27,1,4,3,8,Risk of Churn
14288.0,213,1,426.6,1,1,2,4,Inactive / Low Frequency
13990.0,213,1,311.3,1,1,2,4,Inactive / Low Frequency
15381.0,213,2,596.85,1,2,3,6,Inactive / Low Frequency
15063.0,213,1,370.79999999999995,1,1,2,4,Inactive / Low Frequency
15433.0,213,2,533.3,1,2,3,6,Inactive / Low Frequency
16431.0,213,3,623.28,1,3,3,7,Regular
12888.0,214,2,354.12,1,2,2,5,Inactive / Low Frequency
14699.0,214,1,109.13000000000001,1,1,1,3,Inactive / Low Frequency
16756.0,214,1,239.4,1,1,1,3,Inactive / Low Frequency
18120.0,214,1,111.15,1,1,1,3,Inactive / Low Frequency
12355.0,214,1,459.4,1,1,2,4,Inactive / Low Frequency
12821.0,214,1,92.72,1,1,1,3,Inactive / Low Frequency
13561.0,215,1,141.85999999999999,1,1,1,3,Inactive / Low Frequency
15092.0,215,2,457.81,1,2,2,5,Inactive / Low Frequency
13642.0,215,1,312.28,1,1,2,4,Inactive / Low Frequency
14161.0,215,3,1097.6200000000001,1,3,4,8,Regular
14353.0,215,1,90.6,1,1,1,3,Inactive / Low Frequency
16319.0,217,1,404.40000000000003,1,1,2,4,Inactive / Low Frequency
15235.0,217,12,2247.51,1,5,5,11,Risk of Churn
17604.0,217,2,309.36,1,2,2,5,Inactive / Low Frequency
18227.0,217,1,93.75,1,1,1,3,Inactive / Low Frequency
12414.0,217,3,562.41,1,3,3,7,Regular
13723.0,217,1,199.85000000000002,1,1,1,3,Inactive / Low Frequency
15668.0,217,1,76.32000000000001,1,1,1,3,Inactive / Low Frequency
13952.0,217,2,3251.071,1,2,5,8,Inactive / Low Frequency
17174.0,217,1,59.9,1,1,1,3,Inactive / Low Frequency
15552.0,217,1,90.12,1,1,1,3,Inactive / Low Frequency
18078.0,217,2,336.13,1,2,2,5,Inactive / Low Frequency
16990.0,218,1,179.0,1,1,1,3,Inactive / Low Frequency
18239.0,218,5,1561.6100000000001,1,4,4,9,Risk of Churn
13711.0,218,2,252.06,1,2,2,5,Inactive / Low Frequency
14393.0,218,1,67.95,1,1,1,3,Inactive / Low Frequency
14199.0,218,1,185.39999999999998,1,1,1,3,Inactive / Low Frequency
17849.0,218,4,605.8000000000001,1,3,3,7,Regular
16109.0,218,2,611.88,1,2,3,6,Inactive / Low Frequency
14697.0,218,2,188.60999999999999,1,2,1,4,Inactive / Low Frequency
15759.0,218,3,253.04,1,3,2,6,Regular
17578.0,218,1,143.45999999999998,1,1,1,3,Inactive / Low Frequency
14340.0,218,1,134.7,1,1,1,3,Inactive / Low Frequency
13762.0,218,1,306.72,1,1,2,4,Inactive / Low Frequency
16714.0,218,3,1129.06,1,3,4,8,Regular
17374.0,218,2,495.77,1,2,3,6,Inactive / Low Frequency
14423.0,218,1,265.2,1,1,2,4,Inactive / Low Frequency
16457.0,218,1,208.36,1,1,1,3,Inactive / Low Frequency
17394.0,219,1,203.86999999999998,1,1,1,3,Inactive / Low Frequency
17646.0,219,3,1008.39,1,3,4,8,Regular
16610.0,219,1,75.66,1,1,1,3,Inactive / Low Frequency
17443.0,219,1,534.24,1,1,3,5,Inactive / Low Frequency
13731.0,219,2,610.59,1,2,3,6,Inactive / Low Frequency
14245.0,219,2,1693.45,1,2,4,7,Inactive / Low Frequency
16055.0,220,1,134.8,1,1,1,3,Inactive / Low Frequency
17501.0,220,2,288.6,1,2,2,5,Inactive / Low Frequency
14149.0,220,1,446.62,1,1,2,4,Inactive / Low Frequency
16634.0,222,2,217.9,1,2,1,4,Inactive / Low Frequency
14304.0,222,1,383.45,1,1,2,4,Inactive / Low Frequency
13229.0,225,1,160.95,1,1,1,3,Inactive / Low Frequency
17991.0,225,2,93.35,1,2,1,4,Inactive / Low Frequency
17893.0,225,1,107.21,1,1,1,3,Inactive / Low Frequency
14022.0,225,1,440.0,1,1,2,4,Inactive / Low Frequency
15210.0,225,1,331.18,1,1,2,4,Inactive / Low Frequency
15143.0,225,1,259.45,1,1,2,4,Inactive / Low Frequency
14271.0,225,1,112.32,1,1,1,3,Inactive / Low Frequency
16227.0,225,1,314.22,1,1,2,4,Inactive / Low Frequency
15223.0,225,2,755.75,1,2,3,6,Inactive / Low Frequency
16698.0,226,2,1998.0,1,2,4,7,Inactive / Low Frequency
15891.0,226,1,511.68,1,1,3,5,Inactive / Low Frequency
16965.0,226,1,201.19,1,1,1,3,Inactive / Low Frequency
17187.0,226,1,203.95,1,1,1,3,Inactive / Low Frequency
18220.0,226,1,305.28000000000003,1,1,2,4,Inactive / Low Frequency
16834.0,227,1,413.46,1,1,2,4,Inactive / Low Frequency
12573.0,227,1,160.54000000000002,1,1,1,3,Inactive / Low Frequency
18183.0,227,2,632.07,1,2,3,6,Inactive / Low Frequency
17670.0,227,1,205.7,1,1,1,3,Inactive / Low Frequency
16823.0,227,1,358.38,1,1,2,4,Inactive / Low Frequency
17277.0,227,2,1065.3500000000001,1,2,4,7,Inactive / Low Frequency
16587.0,232,1,225.15,1,1,1,3,Inactive / Low Frequency
12354.0,232,1,1079.4,1,1,4,6,Inactive / Low Frequency
17718.0,232,1,139.35,1,1,1,3,Inactive / Low Frequency
12622.0,232,1,180.1,1,1,1,3,Inactive / Low Frequency
13482.0,232,1,184.64,1,1,1,3,Inactive / Low Frequency
12506.0,232,1,73.5,1,1,1,3,Inactive / Low Frequency
16163.0,232,2,856.6,1,2,3,6,Inactive / Low Frequency
14770.0,232,2,876.42,1,2,3,6,Inactive / Low Frequency
15517.0,233,1,267.03,1,1,2,4,Inactive / Low Frequency
17946.0,233,2,149.57999999999998,1,2,1,4,Inactive / Low Frequency
13485.0,233,1,454.24,1,1,2,4,Inactive / Low Frequency
17120.0,233,1,307.46,1,1,2,4,Inactive / Low Frequency
17548.0,233,1,103.3,1,1,1,3,Inactive / Low Frequency
14148.0,233,1,157.2,1,1,1,3,Inactive / Low Frequency
13101.0,234,1,101.19,1,1,1,3,Inactive / Low Frequency
17217.0,234,1,113.5,1,1,1,3,Inactive / Low Frequency
15717.0,234,1,150.3,1,1,1,3,Inactive / Low Frequency
15225.0,234,1,409.40000000000003,1,1,2,4,Inactive / Low Frequency
14672.0,234,2,765.55,1,2,3,6,Inactive / Low Frequency
12585.0,234,2,2040.1,1,2,4,7,Inactive / Low Frequency
12733.0,234,1,383.95,1,1,2,4,Inactive / Low Frequency
14242.0,234,2,280.55,1,2,2,5,Inactive / Low Frequency
16947.0,235,1,406.48,1,1,2,4,Inactive / Low Frequency
12754.0,235,3,3010.74,1,3,5,9,Regular
16617.0,235,1,151.85,1,1,1,3,Inactive / Low Frequency
15749.0,235,3,44534.3,1,3,5,9,Regular
16217.0,235,2,304.25,1,2,2,5,Inactive / Low Frequency
18009.0,235,1,247.39,1,1,1,3,Inactive / Low Frequency
14532.0,236,4,932.85,1,3,3,7,Regular
17990.0,236,3,630.84,1,3,3,7,Regular
18213.0,236,1,232.48000000000002,1,1,1,3,Inactive / Low Frequency
13474.0,236,1,226.84,1,1,1,3,Inactive / Low Frequency
16193.0,236,1,314.45,1,1,2,4,Inactive / Low Frequency
17582.0,236,1,175.27,1,1,1,3,Inactive / Low Frequency
12878.0,236,2,854.99,1,2,3,6,Inactive / Low Frequency
17697.0,236,1,338.95,1,1,2,4,Inactive / Low Frequency
12769.0,238,1,1143.6,1,1,4,6,Inactive / Low Frequency
15246.0,238,2,514.15,1,2,3,6,Inactive / Low Frequency
12582.0,238,2,511.36,1,2,3,6,Inactive / Low Frequency
12639.0,238,1,486.1,1,1,2,4,Inactive / Low Frequency
17367.0,238,1,167.55,1,1,1,3,Inactive / Low Frequency
13120.0,238,1,30.599999999999998,1,1,1,3,Inactive / Low Frequency
14154.0,239,2,1345.62,1,2,4,7,Inactive / Low Frequency
17362.0,239,2,312.23,1,2,2,5,Inactive / Low Frequency
14206.0,239,1,328.15999999999997,1,1,2,4,Inactive / Low Frequency
15139.0,239,2,178.96,1,2,1,4,Inactive / Low Frequency
15935.0,239,2,416.86,1,2,2,5,Inactive / Low Frequency
15230.0,239,2,429.6,1,2,2,5,Inactive / Low Frequency
16957.0,239,2,416.64,1,2,2,5,Inactive / Low Frequency
15135.0,239,1,139.05,1,1,1,3,Inactive / Low Frequency
17601.0,239,1,116.00999999999999,1,1,1,3,Inactive / Low Frequency
17142.0,239,1,579.0,1,1,3,5,Inactive / Low Frequency
14105.0,239,1,1266.23,1,1,4,6,Inactive / Low Frequency
13221.0,240,2,847.41,1,2,3,6,Inactive / Low Frequency
13740.0,240,1,350.75,1,1,2,4,Inactive / Low Frequency
16097.0,240,1,185.04999999999998,1,1,1,3,Inactive / Low Frequency
17746.0,240,1,110.25,1,1,1,3,Inactive / Low Frequency
15147.0,240,1,623.5,1,1,3,5,Inactive / Low Frequency
15212.0,241,1,101.8,1,1,1,3,Inactive / Low Frequency
14669.0,241,3,1259.24,1,3,4,8,Regular
17278.0,241,1,246.04,1,1,1,3,Inactive / Low Frequency
17972.0,241,1,135.19,1,1,1,3,Inactive / Low Frequency
13484.0,241,1,313.8,1,1,2,4,Inactive / Low Frequency
15777.0,241,4,1047.11,1,3,4,8,Regular
16697.0,241,1,112.75,1,1,1,3,Inactive / Low Frequency
17574.0,242,1,185.65,1,1,1,3,Inactive / Low Frequency
14311.0,242,1,310.26,1,1,2,4,Inactive / Low Frequency
14326.0,242,1,183.85,1,1,1,3,Inactive / Low Frequency
16552.0,242,2,379.73,1,2,2,5,Inactive / Low Frequency
14616.0,242,3,406.08000000000004,1,3,2,6,Regular
14339.0,242,1,309.52,1,1,2,4,Inactive / Low Frequency
12982.0,242,1,390.54,1,1,2,4,Inactive / Low Frequency
15655.0,243,1,560.67,1,1,3,5,Inactive / Low Frequency
12447.0,243,1,476.49,1,1,2,4,Inactive / Low Frequency
18129.0,243,1,112.55000000000001,1,1,1,3,Inactive / Low Frequency
13508.0,243,1,110.97,1,1,1,3,Inactive / Low Frequency
13570.0,243,1,239.49,1,1,1,3,Inactive / Low Frequency
14619.0,245,1,394.44,1,1,2,4,Inactive / Low Frequency
16643.0,245,1,487.51,1,1,3,5,Inactive / Low Frequency
16623.0,245,1,129.45,1,1,1,3,Inactive / Low Frequency
17035.0,245,2,433.53000000000003,1,2,2,5,Inactive / Low Frequency
15109.0,245,1,484.95,1,1,2,4,Inactive / Low Frequency
16010.0,245,3,392.4,1,3,2,6,Regular
15775.0,245,1,104.9,1,1,1,3,Inactive / Low Frequency
15119.0,245,1,266.4,1,1,2,4,Inactive / Low Frequency
14924.0,245,1,310.05,1,1,2,4,Inactive / Low Frequency
14465.0,246,3,1038.44,1,3,4,8,Regular
13718.0,246,2,306.55,1,2,2,5,Inactive / Low Frequency
16144.0,246,1,175.2,1,1,1,3,Inactive / Low Frequency
13712.0,246,1,228.84,1,1,1,3,Inactive / Low Frequency
12580.0,246,1,415.7,1,1,2,4,Inactive / Low Frequency
14981.0,246,1,102.12,1,1,1,3,Inactive / Low Frequency
17140.0,247,1,454.12,1,1,2,4,Inactive / Low Frequency
14964.0,247,1,206.21,1,1,1,3,Inactive / Low Frequency
17906.0,247,1,72.9,1,1,1,3,Inactive / Low Frequency
15917.0,247,1,123.1,1,1,1,3,Inactive / Low Frequency
14220.0,247,2,632.4,1,2,3,6,Inactive / Low Frequency
16378.0,247,3,362.95,1,3,2,6,Regular
13863.0,247,1,305.78,1,1,2,4,Inactive / Low Frequency
17492.0,248,1,374.57,1,1,2,4,Inactive / Low Frequency
16105.0,248,1,336.96,1,1,2,4,Inactive / Low Frequency
15442.0,248,1,594.0,1,1,3,5,Inactive / Low Frequency
16586.0,248,1,463.95,1,1,2,4,Inactive / Low Frequency
18185.0,249,1,304.25,1,1,2,4,Inactive / Low Frequency
13059.0,249,1,183.4,1,1,1,3,Inactive / Low Frequency
16142.0,249,1,535.34,1,1,3,5,Inactive / Low Frequency
17956.0,249,1,12.75,1,1,1,3,Inactive / Low Frequency
14747.0,249,1,328.2,1,1,2,4,Inactive / Low Frequency
13781.0,250,1,127.84,1,1,1,3,Inactive / Low Frequency
15691.0,252,1,136.8,1,1,1,3,Inactive / Low Frequency
17580.0,252,3,215.72,1,3,1,5,Regular
13626.0,252,1,257.23,1,1,2,4,Inactive / Low Frequency
13841.0,252,1,85.0,1,1,1,3,Inactive / Low Frequency
14886.0,252,1,364.8,1,1,2,4,Inactive / Low Frequency
16162.0,252,1,37.4,1,1,1,3,Inactive / Low Frequency
17701.0,252,1,417.95,1,1,2,4,Inactive / Low Frequency
13462.0,252,1,151.5,1,1,1,3,Inactive / Low Frequency
13060.0,253,1,307.53,1,1,2,4,Inactive / Low Frequency
17438.0,253,1,388.45000000000005,1,1,2,4,Inactive / Low Frequency
14479.0,253,2,316.25,1,2,2,5,Inactive / Low Frequency
17212.0,253,1,226.85,1,1,1,3,Inactive / Low Frequency
14890.0,253,1,125.65,1,1,1,3,Inactive / Low Frequency
14957.0,253,1,58.49,1,1,1,3,Inactive / Low Frequency
15894.0,253,2,258.25,1,2,2,5,Inactive / Low Frequency
18108.0,254,1,271.0,1,1,2,4,Inactive / Low Frequency
15832.0,254,1,836.79,1,1,3,5,Inactive / Low Frequency
15353.0,254,2,770.12,1,2,3,6,Inactive / Low Frequency
15424.0,254,2,383.34,1,2,2,5,Inactive / Low Frequency
17775.0,254,1,56.4,1,1,1,3,Inactive / Low Frequency
15528.0,254,1,229.33,1,1,1,3,Inactive / Low Frequency
15589.0,255,3,478.53000000000003,1,3,2,6,Regular
16980.0,255,2,1028.46,1,2,4,7,Inactive / Low Frequency
13803.0,255,1,277.07,1,1,2,4,Inactive / Low Frequency
13439.0,255,1,283.71,1,1,2,4,Inactive / Low Frequency
15083.0,256,1,88.2,1,1,1,3,Inactive / Low Frequency
15032.0,256,3,4959.1,1,3,5,9,Regular
18010.0,256,1,174.8,1,1,1,3,Inactive / Low Frequency
13368.0,256,2,623.4,1,2,3,6,Inactive / Low Frequency
12792.0,256,1,400.53999999999996,1,1,2,4,Inactive / Low Frequency
13649.0,256,2,346.6,1,2,2,5,Inactive / Low Frequency
16692.0,256,2,1276.0,1,2,4,7,Inactive / Low Frequency
14476.0,257,1,193.0,1,1,1,3,Inactive / Low Frequency
13357.0,257,1,609.4,1,1,3,5,Inactive / Low Frequency
18071.0,257,2,453.0,1,2,2,5,Inactive / Low Frequency
13452.0,259,2,590.0,1,2,3,6,Inactive / Low Frequency
14536.0,259,1,170.95,1,1,1,3,Inactive / Low Frequency
16063.0,260,1,335.32,1,1,2,4,Inactive / Low Frequency
16769.0,260,1,361.54,1,1,2,4,Inactive / Low Frequency
12811.0,260,3,514.85,1,3,3,7,Regular
14256.0,260,2,969.0600000000001,1,2,4,7,Inactive / Low Frequency
16022.0,260,1,602.63,1,1,3,5,Inactive / Low Frequency
15178.0,260,1,40.5,1,1,1,3,Inactive / Low Frequency
14348.0,260,1,409.57,1,1,2,4,Inactive / Low Frequency
13512.0,260,1,251.21,1,1,2,4,Inactive / Low Frequency
13341.0,260,1,775.85,1,1,3,5,Inactive / Low Frequency
17698.0,260,1,154.95,1,1,1,3,Inactive / Low Frequency
